"rmse_muPIr","rrmse_muPIr","var_boot_ijk"
0.665943436630654,164.944207646782,18.5863366733467
3.04739874901085,47.118265512256,3377.66523046092
9.2791110008307,108.715924292614,3382.23729058116
6.14234984622866,151.733985095452,1318.68330260521
2.47096827167487,34.0058993162773,1229.64368737475
1.88998961165535,39.0011718752507,1602.42491382766
1.5370619472972,45.1787617443404,512.686973947896
2.16119755742194,17.6693513244013,1898.74569539078
1.82499271357187,30.2202598724168,368.648412825651
3.86937572755257,21.3714567585262,501.135306613226
2.13724750821086,122.486727990008,292.189382765531
2.12747348870912,23.8893034179894,10123.0024689379
5.81592130251579,89.4835949623162,5646.4787014028
6.60489030084828,333.359524426712,2768.02731863727
0.496445558158493,3.48410207962804,15.5887775551102
2.54966434037655,17.6394640223345,4977.00270941884
57.9507260099598,465.51033442579,8523.60216032064
3.07451110838072,48.9510229225073,6720.56166733467
4.99598333495271,39.6166979213529,25306.2549539078
0.491180626430202,70.0553274970602,38.7514028056112
1.2473271407485,30.6753670934822,231.839563126253
2.12134462501222,36.8314398014595,2952.07982364729
1.86084230608353,46.2631949136913,1184.50109819639
5.09355193338114,30.735206150909,712.074933867735
8.65320596854696,135.639657361257,2202.9630260521
0.847474022085355,39.9989292516313,412.624673346693
0.648127776687996,9.049492790596,13.0588216432866
4.44585859306669,27.136023106963,5773.17198797595
1.72492541670202,53.832393869058,658.557178356713
2.4139318335819,28.3045999534043,7640.87929458918
0.640259162043463,6.15206244009901,70.4167174348697
0.906015683754336,3.03675045061072,52.6712785571142
0.489251009329326,0.720943941679989,38.9555551102204
2.98704122084014,502.736892543371,645.075026052104
1.83577078478461,87.6917421157808,1538.738501002
0.364340919128179,2.89905134603419,5.00878156312625
4.24110709187405,30.7859991723047,3917.63044488978
2.94268793875136,101.550240849419,614.48256513026
0.837768922748642,4.47050817642246,93.6744529058116
1.92949015935052,164.377001284389,205.139879759519
2.22744855752261,150.273750084707,1075.13466933868
1.73366648321752,35.4830086965567,3710.7301763527
1.33925740457601,23.7541388394757,998.293370741483
3.68486608732385,53.2889768950871,3585.10699799599
3.70302274954746,27.411810023324,6979.81954308617
5.75178437928117,37.9812323886369,7197.5535511022
1.81628855480891,348.240116439206,240.214428857715
0.645274537399455,57.0407532936767,81.8260521042084
4.85724088284655,33.8743012688705,447.232364729459
4.03631193913393,48.7096130062731,964.580056112224
0.399043487306645,232.247950481771,3.93353106212425
1.68886612408413,47.6189515322869,466.541286573146
6.1156526077869,57.7508648516834,2903.25444488978
5.09788283979837,89.5819470527049,1218.19985571142
1.49984317236916,40.1314470597233,106.482148296593
2.64258979180401,32.402194288826,944.594773547094
1.06184057810855,21.0694418223732,277.963490981964
1.45834375428782,8.23283039325578,2640.77634869739
0.312895874057951,24.2265772176826,15.7118196392786
2.52074343250524,9.40611408976593,419.772260521042
1.71383777448711,65.8943146147371,178.445835671343
4.41895336031888,32.8445697958983,4250.31029659319
2.82791181753729,49.6346601478858,940.374713426854
2.98304485570828,321.590288384891,479.238877755511
1.25578905287409,3.69916751460045,26.5534709418838
0.442436025800363,12.3169831637626,124.698496993988
35.1119726259046,220.264489949593,5446.5417995992
1.14154480376101,29.2039063861184,892.821366733467
3.10757930430095,44.2621095433349,1189.05921843687
0.487417885693687,42.9476449097841,23.4688376753507
0.769780074473843,16.0448238520971,94.2544448897796
2.12090398280209,36.3237108368998,1222.35534669339
1.39610350890901,60.7299972092472,203.661478957916
2.34851153228336,17.8473631981077,184.062861723447
10.9428478448792,67.3856472750385,6106.35861723447
0.597803935860725,32.1812276138753,94.0724008016032
0.278851347332347,5.13605260309667,3.07575150300601
3.3233527852946,29.0814081088723,1311.67812024048
1.57279169927012,22.0899632308843,1057.85989579158
2.44564419101169,28.5735503528946,1142.02877354709
0.666845047992765,5.95684733528908,26.6843446893788
0.573671382328914,1.5168419161664,58.2696392785571
0.364425097359107,0.446552793705015,21.7139238476954
2.72609189651848,61.062243164439,1178.04623647295
1.19075636709742,52.4147870132462,654.723046092184
0.446578755525301,1.60399167590909,10.0085611222445
3.48952377023581,27.1454078165238,1083.08977955912
1.15687550692341,38.3062715249329,453.732120240481
0.599519862718756,2.55138478693119,58.5363486973948
0.982939966767353,262.036269560835,41.1626613226453
1.788118851815,85.4417134131935,508.460677354709
0.569424194961314,32.2483512463951,130.986496993988
1.87954069776364,14.0200930451976,2109.42074148297
2.15644701689402,55.4025443540211,417.599595190381
2.98550068422533,21.4721940027776,3456.29364328657
4.32441822690728,26.51012262714,1461.68586773547
0.776161739239371,52.8207927939915,195.972809619238
0.508367447113607,34.4913625943707,43.8282324649299
4.54248525205403,13.0230501693581,2099.42414428858
2.42275396881995,29.0203727854379,393.680977955912
0.651023491059238,43.0368900758072,53.6984529058116
1.2777955188296,13.4881677337985,1824.69362324649
6.38125215242687,45.6658690516145,2589.23373146293
2.08148102071824,43.8067173808009,317.436997995992
11.0513087848955,47.0674505349792,2757.54590781563
5.29875416906327,19.3930608359832,7686.30959519038
1.47086607924334,14.8001609427976,509.941398797595
1.30980287711728,7.0738858033603,642.721458917836
2.37534411717726,14.1036240869047,480.830537074148
2.54220181745064,4.40006516019106,1335.68527054108
1.85764202892304,41.7125083264943,339.314513026052
4.15055823961772,34.4795570282865,4393.78845290581
4.06867187994384,44.2612727370172,1309.55488577154
3.68856118785926,59.577430006434,1769.71583166333
4.91642808137771,3.88023567264249,239.130965931864
2.48729289246633,13.1249735444308,1579.91693787575
18.5902451093327,185.8845894775,826.966332665331
2.45492883359624,19.8709713837582,8400.87622845691
6.54180673485262,23.6371100964091,16339.3241042084
0.412692394938916,25.4052484962322,34.2874709418838
1.06547699571266,7.80969077742824,680.114933867735
4.35989951602937,40.6133312187476,2823.29692985972
4.47199447253601,36.0817016104007,1948.76368336673
16.5463289911951,16.4078430235013,6925.39429258517
14.6569887334029,64.2780104754643,5686.47693787575
0.69064287219273,13.5634779239238,299.775134268537
3.6337996057749,5.29779124253644,195.999599198397
9.83022856726336,35.3390263915092,4133.03446893788
1.12195521120162,18.4965299859008,543.681967935872
4.13966998639641,30.693231953421,2291.31717835671
1.36506027885532,3.85367142498878,196.052340681363
3.90143854895012,1.55848692115872,843.364873747495
0.509268946992302,0.305426596911016,80.7271182364729
15.2465732951731,88.8061203446252,3765.9515991984
1.75327378322791,34.1359510976442,2493.14053707415
2.20101675381146,1.72087726006138,206.356456913828
7.82295542178196,16.2298226733393,11643.7870741483
4.26413374387759,64.5478292653427,896.561358717435
0.865175552786884,2.33160647341135,87.8086412825651
4.16216875652711,64.2332132665874,770.879915831663
5.65956376297503,62.8039682861879,2512.47895791583
0.999735292714759,22.3160954623189,530.556296593186
1.92601372547213,15.8435159868085,955.607871743487
3.91997306708601,36.8909328584001,1685.51806012024
4.52758445006256,20.8770893720219,2959.44100601202
3.55444881115703,18.3807828094398,2696.7798757515
1.86608605546603,19.4978003163837,2433.00076553106
0.566284674209986,15.7804466051805,92.9952064128257
13.8768808206969,12.8270342831262,9760.38372344689
3.26815933298725,16.9987418911639,1158.04017635271
1.22175797537326,39.0449886356111,457.330224448898
1.374622685282,26.0711189132364,1286.38372344689
4.66202716963961,51.6422154441952,1773.73634869739
4.86530605140984,105.953818678871,823.787074148296
2.1030973200423,25.4598386708634,612.963923847695
3.86655825585345,30.8446993506022,2714.0724008016
1.10145827344558,11.7078137961707,1659.04248496994
1.58152784953536,9.714623019668,1728.95504609218
1.82984910286791,15.8214599039483,594.741719438878
1.2416814636993,4.57476648531105,622.001647294589
4.05766305793063,81.9011353498636,900.832300601202
2.41344299551401,27.9172459416913,2223.28960320641
4.27230629174292,63.1804786461247,2070.35509418838
4.52485016143209,131.197021431336,800.746629258517
2.41971794210854,3.28316979989655,168.091398797595
1.37523043407298,9.37359998270415,3816.69378356713
17.9924491714354,204.405418566506,1269.10898196393
2.48092252787139,37.4123067116016,2399.69447294589
2.17273415692809,19.6522741568008,6917.91862124248
1.50570227928454,35.3596767191046,286.569695390782
1.26890297827102,15.612429506402,353.471498997996
1.32020949975192,24.3167719668041,1123.80653707415
4.60100509344728,57.2403441407187,1619.06409218437
3.23595209038791,12.189635742334,1038.41639679359
8.87670449765418,77.6199570744214,2833.06104609218
